FeatureCode,DateCode,Measurement,Units,Value,Indicator (road vehicles)
S12000017,2016,Ratio,Percent Of Households,32.8,% Of Households With Access To Two Or More Cars
S12000014,2015,Ratio,Percent Of Households,41.8,% Of Households With Access To One Car
S12000014,2014,Ratio,Percent Of Households,44.8,% Of Households With Access To One Car
S12000014,1999,Ratio,Percent Of Households,32.4,% Of Households Without Access To A Car
S12000014,2012,Ratio,Percent Of Households,22.7,% Of Households Without Access To A Car
S12000014,2015,Ratio,Percent Of Households,24.3,% Of Households Without Access To A Car
S12000014,2003,Ratio,Percent Of Households,25.2,% Of Households With Access To Two Or More Cars
S12000014,2018,Ratio,Percent Of Households,35,% Of Households With Access To Two Or More Cars
S12000014,2016,Ratio,Percent Of Households,25.8,% Of Households With Access To Two Or More Cars
S12000014,2014,Ratio,Percent Of Households,27.4,% Of Households With Access To Two Or More Cars
S12000014,2017,Ratio,Percent Of Households,26.7,% Of Households Without Access To A Car
S12000014,2003,Ratio,Percent Of Households,29.7,% Of Households Without Access To A Car
S12000014,2018,Ratio,Percent Of Households,23,% Of Households Without Access To A Car
S12000020,2017,Ratio,Percent Of Households,18.7,% Of Households Without Access To A Car
S12000020,2014,Ratio,Percent Of Households,29.6,% Of Households With Access To Two Or More Cars
S12000020,2005,Ratio,Percent Of Households,53.5,% Of Households With Access To One Car
S12000020,2005,Ratio,Percent Of Households,28.1,% Of Households With Access To Two Or More Cars
S12000020,2013,Ratio,Percent Of Households,19.6,% Of Households Without Access To A Car
S12000019,2013,Ratio,Percent Of Households,50.5,% Of Households With Access To One Car
S12000020,2007,Ratio,Percent Of Households,20.5,% Of Households Without Access To A Car
S12000020,2019,Ratio,Percent Of Households,50,% Of Households With Access To One Car
S12000020,2016,Ratio,Percent Of Households,18.9,% Of Households Without Access To A Car
S12000020,2018,Ratio,Percent Of Households,13,% Of Households Without Access To A Car
S12000020,2019,Ratio,Percent Of Households,13,% Of Households Without Access To A Car
S12000020,1999,Ratio,Percent Of Households,53.7,% Of Households With Access To One Car
S12000020,2007,Ratio,Percent Of Households,29.1,% Of Households With Access To Two Or More Cars
S12000019,2014,Ratio,Percent Of Households,42.5,% Of Households With Access To One Car
S12000019,2013,Ratio,Percent Of Households,21.5,% Of Households Without Access To A Car
S12000019,2016,Ratio,Percent Of Households,36.2,% Of Households With Access To Two Or More Cars
S12000019,2016,Ratio,Percent Of Households,20.7,% Of Households Without Access To A Car
S12000019,2015,Ratio,Percent Of Households,31.2,% Of Households With Access To Two Or More Cars
S12000019,2015,Ratio,Percent Of Households,19.3,% Of Households Without Access To A Car
S12000019,2019,Ratio,Percent Of Households,19,% Of Households Without Access To A Car
S12000019,2012,Ratio,Percent Of Households,24.5,% Of Households Without Access To A Car
S12000019,2003,Ratio,Percent Of Households,25.5,% Of Households With Access To Two Or More Cars
S12000019,2009,Ratio,Percent Of Households,30.1,% Of Households With Access To Two Or More Cars
S12000019,2001,Ratio,Percent Of Households,26.2,% Of Households Without Access To A Car
S12000019,2012,Ratio,Percent Of Households,30.1,% Of Households With Access To Two Or More Cars
S12000020,1999,Ratio,Percent Of Households,26.9,% Of Households Without Access To A Car
S12000020,2019,Ratio,Percent Of Households,37,% Of Households With Access To Two Or More Cars
S12000020,2012,Ratio,Percent Of Households,51.1,% Of Households With Access To One Car
S12000020,2013,Ratio,Percent Of Households,48.9,% Of Households With Access To One Car
S12000020,2016,Ratio,Percent Of Households,45.8,% Of Households With Access To One Car
S12000020,2014,Ratio,Percent Of Households,52.7,% Of Households With Access To One Car
S12000020,1999,Ratio,Percent Of Households,19.4,% Of Households With Access To Two Or More Cars
S12000020,2017,Ratio,Percent Of Households,33.7,% Of Households With Access To Two Or More Cars
S12000020,2018,Ratio,Percent Of Households,37,% Of Households With Access To Two Or More Cars
S12000020,2009,Ratio,Percent Of Households,20.5,% Of Households Without Access To A Car
S12000020,2018,Ratio,Percent Of Households,50,% Of Households With Access To One Car
S12000020,2001,Ratio,Percent Of Households,21.1,% Of Households With Access To Two Or More Cars
S12000020,2009,Ratio,Percent Of Households,52.2,% Of Households With Access To One Car
S12000020,2012,Ratio,Percent Of Households,25.3,% Of Households With Access To Two Or More Cars
S12000020,2009,Ratio,Percent Of Households,27.3,% Of Households With Access To Two Or More Cars
S12000020,2001,Ratio,Percent Of Households,26.9,% Of Households Without Access To A Car
S12000020,2001,Ratio,Percent Of Households,52,% Of Households With Access To One Car
S12000020,2013,Ratio,Percent Of Households,31.5,% Of Households With Access To Two Or More Cars
S12000020,2007,Ratio,Percent Of Households,50.4,% Of Households With Access To One Car
S12000020,2003,Ratio,Percent Of Households,18.7,% Of Households Without Access To A Car
S12000020,2003,Ratio,Percent Of Households,29,% Of Households With Access To Two Or More Cars
S12000020,2012,Ratio,Percent Of Households,23.6,% Of Households Without Access To A Car
S12000020,2005,Ratio,Percent Of Households,18.4,% Of Households Without Access To A Car
S12000020,2015,Ratio,Percent Of Households,50.6,% Of Households With Access To One Car
S12000020,2015,Ratio,Percent Of Households,30.5,% Of Households With Access To Two Or More Cars
S12000018,2005,Ratio,Percent Of Households,21.9,% Of Households With Access To Two Or More Cars
S12000018,2019,Ratio,Percent Of Households,37,% Of Households Without Access To A Car
S12000018,2005,Ratio,Percent Of Households,39.2,% Of Households With Access To One Car
S12000018,1999,Ratio,Percent Of Households,44.4,% Of Households Without Access To A Car
S12000018,2007,Ratio,Percent Of Households,35.9,% Of Households Without Access To A Car
S12000018,2001,Ratio,Percent Of Households,44.8,% Of Households Without Access To A Car
S12000018,2016,Ratio,Percent Of Households,33.3,% Of Households With Access To One Car
S12000019,1999,Ratio,Percent Of Households,50.6,% Of Households With Access To One Car
S12000019,2007,Ratio,Percent Of Households,27.8,% Of Households With Access To Two Or More Cars
S12000019,2018,Ratio,Percent Of Households,19,% Of Households Without Access To A Car
S12000018,2003,Ratio,Percent Of Households,42.8,% Of Households Without Access To A Car
S12000018,1999,Ratio,Percent Of Households,12.4,% Of Households With Access To Two Or More Cars
S12000019,2014,Ratio,Percent Of Households,24.7,% Of Households Without Access To A Car
S12000018,2017,Ratio,Percent Of Households,38.3,% Of Households With Access To One Car
S12000018,2015,Ratio,Percent Of Households,39.8,% Of Households Without Access To A Car
S12000018,2016,Ratio,Percent Of Households,31.7,% Of Households With Access To Two Or More Cars
S12000018,2014,Ratio,Percent Of Households,39.3,% Of Households With Access To One Car
S12000018,2013,Ratio,Percent Of Households,25.4,% Of Households With Access To Two Or More Cars
S12000018,2003,Ratio,Percent Of Households,18.6,% Of Households With Access To Two Or More Cars
S12000018,2012,Ratio,Percent Of Households,41.7,% Of Households With Access To One Car
S12000018,2007,Ratio,Percent Of Households,25.3,% Of Households With Access To Two Or More Cars
S12000018,2019,Ratio,Percent Of Households,22,% Of Households With Access To Two Or More Cars
S12000018,2013,Ratio,Percent Of Households,39,% Of Households With Access To One Car
S12000018,2018,Ratio,Percent Of Households,37,% Of Households Without Access To A Car
S12000018,2007,Ratio,Percent Of Households,38.8,% Of Households With Access To One Car
S12000019,2005,Ratio,Percent Of Households,44.3,% Of Households With Access To One Car
S12000019,2017,Ratio,Percent Of Households,40.5,% Of Households With Access To Two Or More Cars
S12000019,2018,Ratio,Percent Of Households,34,% Of Households With Access To Two Or More Cars
S12000019,2015,Ratio,Percent Of Households,49.5,% Of Households With Access To One Car
S12000019,2019,Ratio,Percent Of Households,47,% Of Households With Access To One Car
S12000019,2007,Ratio,Percent Of Households,25.2,% Of Households Without Access To A Car
S12000019,1999,Ratio,Percent Of Households,28.8,% Of Households Without Access To A Car
S12000019,2003,Ratio,Percent Of Households,29.1,% Of Households Without Access To A Car
S12000019,2017,Ratio,Percent Of Households,21.6,% Of Households Without Access To A Car
S12000019,2009,Ratio,Percent Of Households,25.7,% Of Households Without Access To A Car
S12000019,2014,Ratio,Percent Of Households,32.9,% Of Households With Access To Two Or More Cars
S12000019,2012,Ratio,Percent Of Households,45.4,% Of Households With Access To One Car
S12000019,2005,Ratio,Percent Of Households,32.5,% Of Households With Access To Two Or More Cars
S12000019,2007,Ratio,Percent Of Households,46.9,% Of Households With Access To One Car
S12000019,1999,Ratio,Percent Of Households,20.6,% Of Households With Access To Two Or More Cars
S12000019,2016,Ratio,Percent Of Households,43.1,% Of Households With Access To One Car
S12000019,2017,Ratio,Percent Of Households,37.9,% Of Households With Access To One Car
S12000019,2001,Ratio,Percent Of Households,25.2,% Of Households With Access To Two Or More Cars
S12000019,2013,Ratio,Percent Of Households,28,% Of Households With Access To Two Or More Cars
S12000019,2009,Ratio,Percent Of Households,44.2,% Of Households With Access To One Car
S12000019,2001,Ratio,Percent Of Households,48.6,% Of Households With Access To One Car
S12000019,2005,Ratio,Percent Of Households,23.2,% Of Households Without Access To A Car
S12000019,2003,Ratio,Percent Of Households,45.3,% Of Households With Access To One Car
S12000019,2019,Ratio,Percent Of Households,34,% Of Households With Access To Two Or More Cars
S12000019,2018,Ratio,Percent Of Households,47,% Of Households With Access To One Car
